off_id,count2,tstick1,sstick1,tstick2,sstick2,tripfreq,avedur,centdist,subcendist,eat,recrea,cult,finan,dailyser,transport,work,reside,poi_entro,metrosta4,busstop4,busroute,roadden3,junden3,oldage,highage,midage,adult,youth,juveni,female,houseprice,pop,popden
8148,21,0.170169663,0.033354848,0.476087793,1746.601428,8.142857143,0.161202602,7.220393307,4.492690824,33,16,14,15,85,16,38,3,2.806179,1,4,11,6.24212,80,0.050561901,0.098922104,0.253089011,0.419227988,0.142504007,0.023742801,0.463975996,67447,17302,69208
8149,404,0.159103717,0.044126797,0.439793108,2315.999422,9.75,0.327715287,7.524915318,4.607843842,7,2,7,0,36,10,16,3,2.623095,0,6,11,11.1476,88,0.054046299,0.110358,0.277119011,0.39972201,0.134977996,0.0225018,0.465510994,69417,16527,66110
8150,15,0.125966946,0.078313427,0.327489964,4136.766624,5.933333333,0.156061045,7.849498173,4.10865086,15,8,8,2,36,15,20,3,2.630192,0,4,9,9.0102,96,0.055294398,0.118562996,0.295228004,0.380971998,0.133188993,0.0233764,0.467420012,69387,12818,51271
8157,721,0.153891219,0.082503619,0.419463124,4332.977812,8.442441054,0.346047823,10.51411046,0.650016155,1,2,1,1,3,11,2,4,2.451511,2,3,43,12.0586,64,0.069794104,0.134452999,0.245406002,0.407759994,0.130241007,0.0178083,0.503151,61949,15575,62302
8158,627,0.16873307,0.100805706,0.459407239,5294.737845,9.985645933,0.509375886,10.93328815,0.267035613,37,57,52,31,96,23,266,5,2.322621,2,4,36,12.663,168,0.070467196,0.136042997,0.252629012,0.402287006,0.127994001,0.0147102,0.505509019,58394,17751,71003
8161,1630,0.148489384,0.07518617,0.407237096,3954.920709,9.488343558,0.36690696,12.22733016,1.420446785,10,12,11,2,17,9,5,2,2.735721,1,7,14,27.2453,324,0.050028302,0.111089997,0.244366005,0.418168992,0.156981006,0.0200503,0.488380015,61093,16872,67487
8165,122,0.155747475,0.065397664,0.427130859,3427.29827,8.385245902,0.5452255,14.01672883,3.407758374,0,0,0,0,1,0,3,0,0.811278,0,2,9,7.46164,40,0.0167927,0.109145999,0.201051995,0.433315009,0.211482003,0.038093802,0.379866987,70409,9989,39957
8177,214,0.138556551,0.124605122,0.379012841,6526.029544,8.135514019,0.310693379,14.90269961,6.203670796,0,2,0,0,0,0,0,0,0,1,6,34,8.72148,56,0.083023101,0.159685999,0.217368007,0.364838988,0.151679993,0.0311161,0.460700989,69781,4431,17723
8178,235,0.161941865,0.125162903,0.453903263,6544.646777,9.834042553,0.589430949,15.04704097,6.514203847,0,0,0,0,2,1,0,3,1.459148,1,11,23,13.9303,52,0.036523499,0.118132003,0.198516995,0.448659986,0.163441002,0.0261268,0.481377006,69904,4635,18540
8236,70,0.167432721,0.174014137,0.462149749,9143.690007,9.085714286,0.487335733,8.568711501,2.980373181,0,0,0,0,1,1,0,1,1.584963,0,2,5,1.65801,4,0.070369303,0.114441,0.267058015,0.381002992,0.155513003,0.023331899,0.409319013,65318,5597,22390
8240,21,0.15893438,0.129027022,0.437840548,6737.305424,10.9047619,0.718186526,7.374544115,2.234676796,0,1,0,0,0,0,0,1,1,0,4,31,21.0787,128,0.049474999,0.108204998,0.219488993,0.407678992,0.183601007,0.0202292,0.445587009,69619,9093,36371
8243,422,0.150837755,0.101855843,0.421756513,5342.588156,9.781990521,0.468613198,6.734590855,2.238373473,5,7,10,0,31,3,12,0,2.278343,0,2,23,15.9539,92,0.047076002,0.121808,0.230915993,0.399866015,0.184498996,0.0219914,0.479445994,71464,11825,47300
8244,1623,0.14808835,0.098183494,0.416522916,5153.745209,10.23536661,0.493990679,6.583690835,1.763629535,15,6,3,6,38,5,21,0,2.653064,0,1,26,11.9676,52,0.043627001,0.109929003,0.222602993,0.39645499,0.209445,0.0249283,0.477396011,73434,11162,44646
8245,997,0.139730902,0.087060749,0.39546674,4554.405708,10.13640923,0.527767374,6.468017938,1.307846501,36,1,3,0,41,6,3,0,1.844173,0,1,24,10.3107,76,0.036556698,0.0973389,0.190758005,0.376266003,0.22947,0.033824202,0.449454993,73506,10745,42981
8246,718,0.151967505,0.091529929,0.424652146,4790.591504,9.417827298,0.496207759,6.389485666,0.900297619,31,6,5,0,39,6,7,0,2.30352,0,0,25,11.3753,72,0.031814799,0.0927068,0.168840006,0.356238008,0.225422993,0.0412184,0.42720899,72544,13747,54990
8247,1814,0.136794927,0.093158179,0.378230881,4882.726427,9.28831312,0.377773101,6.34947227,0.640787902,8,2,1,1,15,5,49,0,2.318111,1,6,62,27.4413,368,0.030641301,0.094191298,0.186739996,0.355376005,0.213644996,0.041198399,0.421786994,70954,13164,52658
8248,2859,0.154467961,0.088625344,0.443954278,4651.468433,10.25533403,0.514144292,6.348706099,0.714620506,54,10,33,13,65,39,344,1,2.288965,2,6,47,23.6192,236,0.033671901,0.10311,0.256265014,0.379022002,0.179754004,0.033334199,0.437328011,71610,14833,59332
8249,798,0.144304081,0.091655623,0.407226943,4806.521376,9.813283208,0.516001851,6.387201278,1.053924001,54,24,38,17,98,29,361,1,2.475972,2,3,43,15.4761,64,0.037638001,0.107629001,0.271708995,0.385233015,0.171302006,0.028491,0.44668299,71646,15504,62014
8250,172,0.174771166,0.120992352,0.487704873,6331.020479,9.063953488,0.526271184,6.46425643,1.486885716,19,9,10,3,24,5,9,0,2.684311,1,4,30,20.297,168,0.042548399,0.111458004,0.275270998,0.38330099,0.163652003,0.0226779,0.454430014,69760,18243,72972
8251,1012,0.147950427,0.096824444,0.418515032,5070.005816,10.30731225,0.573503629,6.578516719,1.952153289,8,0,1,2,26,3,6,5,2.397742,0,2,26,11.3655,96,0.046346702,0.11654,0.301602989,0.377025992,0.141609997,0.022045899,0.468208998,65991,19241,76964
8252,1304,0.157787031,0.118216564,0.439744937,6205.197852,10.0053681,0.474269638,6.728086894,2.431249843,24,12,20,3,42,6,51,2,2.618877,0,3,56,12.2668,116,0.047784202,0.117916003,0.321280986,0.373452991,0.128626004,0.023036201,0.476799011,63619,21120,84479
8253,1341,0.16075693,0.120233825,0.449194123,6320.187515,9.5398956,0.503252911,6.910674662,2.917370242,21,9,9,12,69,23,9,1,2.495169,1,4,120,23.2412,240,0.0488832,0.114766002,0.298716992,0.373966992,0.142070994,0.0243324,0.474606991,62892,20894,83574
8254,427,0.14995489,0.064128479,0.423198754,3368.075931,9.067915691,0.376840684,7.123741665,3.407509716,6,10,17,0,20,13,4,1,2.164418,1,5,9,12.928,160,0.0513377,0.106418997,0.227244005,0.376246989,0.200783998,0.027375,0.464087009,63724,21182,84726
8255,131,0.137321833,0.061506678,0.370110672,3224.726033,8.427480916,0.196360687,7.364642988,3.900153304,46,11,17,4,49,12,27,3,2.81831,1,6,14,9.72204,84,0.053062901,0.104119003,0.221726999,0.393128991,0.182818994,0.0276953,0.461863995,65442,19502,78008
8257,349,0.163519676,0.066924874,0.460791383,3512.357384,10.89684814,0.585697633,7.919501777,4.608157295,0,2,2,0,13,6,19,2,2.166377,0,4,13,8.87068,120,0.052986499,0.110363998,0.263029009,0.401537001,0.146037996,0.0250728,0.457751006,66677,14184,56736
8258,30,0.134070071,0.078639847,0.368572912,4141.358636,6.3,0.195365384,8.228534464,4.109002394,6,9,2,7,71,14,4,1,2.103187,0,4,13,18.3814,176,0.049749799,0.112770997,0.28292501,0.379126996,0.163564995,0.023359699,0.453465998,67190,13133,52533
8265,916,0.163477317,0.105803239,0.455793492,5576.345592,8.65720524,0.491136351,10.80003133,0.65223446,0,2,0,0,1,0,1,2,1.918296,1,3,50,17.2063,124,0.064451098,0.118492998,0.257288009,0.422722012,0.125643998,0.0170452,0.495779991,56744,16782,67127
8266,28,0.120763262,0.094684612,0.334262049,4977.365413,7.607142857,0.189905782,11.20852121,0.27239091,28,62,32,10,93,27,196,3,2.318653,1,3,32,9.12876,56,0.060391601,0.114252001,0.24075,0.432101011,0.134492993,0.0144216,0.503848016,55330,17929,71716
8267,428,0.168295176,0.127536999,0.465676103,6713.585749,9.317757009,0.459181843,11.62416529,0.472211631,45,24,20,4,98,14,69,2,2.400865,2,3,33,20.521,180,0.055573501,0.109066002,0.25009501,0.430366009,0.138920993,0.014482,0.503947973,57164,19466,77862
8268,461,0.169580333,0.11124444,0.469162545,5857.367238,9.169197397,0.43682214,12.04622305,0.933686693,5,4,9,4,45,21,18,0,2.288584,1,4,33,20.5425,208,0.052768402,0.106494002,0.273975998,0.421710998,0.133874997,0.0160372,0.500962973,61469,19035,76140
8269,30,0.153670491,0.069087905,0.422174069,3627.192657,10.03333333,0.264665509,12.47404348,1.42146328,49,28,6,2,37,11,12,2,2.428394,1,3,13,5.42252,24,0.050789502,0.107097998,0.274571002,0.420332015,0.135414004,0.018512201,0.495400995,63568,17839,71355
8286,581,0.150018192,0.117535012,0.412202308,6136.443661,10.33562823,0.225609529,15.52413464,6.903974783,1,0,0,0,3,1,0,0,1.370951,1,5,23,7.39868,20,0.041303001,0.123397,0.198301002,0.434271991,0.161834002,0.0248734,0.457251012,72280,4274,17097
8294,32,0.143033169,0.143206758,0.377848535,7522.491307,8.5625,0.306668793,17.13425361,7.461286714,2,4,0,0,2,2,4,0,2.235926,0,1,53,11.7966,36,0.069498703,0.168090999,0.256615013,0.348434001,0.147661999,0.020576499,0.505620003,53843,6053,24210
8298,176,0.173949637,0.135666741,0.481951652,7083.172163,7.375,0.460204622,18.2174255,8.019814872,63,169,11,6,84,17,10,0,2.045553,0,6,83,11.0814,48,0.059669498,0.119442999,0.183379993,0.435983002,0.164692,0.024393501,0.486687988,39428,5269,21078
8299,155,0.145828411,0.091714182,0.403500246,4792.98222,6.987096774,0.460284294,18.51209275,8.229768427,21,16,1,1,30,9,6,0,2.255597,1,4,84,17.2042,120,0.046852499,0.111084998,0.183585003,0.43185401,0.186251,0.0294769,0.409927994,36444,5078,20311
8345,14,0.141625614,0.121921594,0.368583087,6378.755222,9.357142857,0.599753785,8.631757971,3.10562672,11,2,1,0,8,0,1,0,2.121928,0,1,4,6.68232,28,0.036354002,0.094707698,0.233871996,0.429464012,0.185021996,0.022306001,0.392749995,64147,6188,24751
8347,466,0.168498947,0.131163699,0.466557838,6878.576103,8.849785408,0.424721762,8.06150034,2.774976643,0,1,0,0,1,1,3,0,1.584963,0,2,30,9.66244,24,0.0305728,0.088753,0.207063004,0.437620014,0.203436002,0.019600101,0.408491999,68521,7068,28274
8348,54,0.164751673,0.08884072,0.45796621,4664.267201,7.5,0.506092392,7.808844906,2.734645203,1,1,3,0,4,0,4,1,2.046439,0,1,30,15.0139,96,0.0324874,0.089650303,0.180935994,0.437646002,0.223692998,0.0198949,0.420946985,69780,8685,34740
8352,562,0.147266346,0.081400497,0.407038697,4277.630582,10.36298932,0.561837359,7.066763253,1.654505192,3,0,0,0,3,0,3,2,0.918296,0,4,19,8.70016,68,0.0360815,0.100877002,0.238731995,0.420796007,0.180307999,0.026014199,0.450042009,75690,10544,42174
8355,1937,0.143423481,0.092087239,0.398682561,4834.335113,10.3200826,0.440675608,6.849084316,0.193926342,29,3,4,3,21,9,23,0,2.6281,1,7,33,27.1536,456,0.0183938,0.069394998,0.124826998,0.322100997,0.312810004,0.0473115,0.377279997,70963,13726,54906
8356,228,0.142252153,0.068626313,0.38679999,3614.456422,10.45614035,0.379589768,6.84837404,0.371053579,9,3,8,4,18,64,206,0,1.752427,1,6,8,20.8153,212,0.027964501,0.089673601,0.220558003,0.431899995,0.168195993,0.034009099,0.414290994,70809,13434,53736
8358,131,0.153155179,0.074741155,0.432821519,3928.587407,9.801526718,0.455932045,6.955628588,1.355664938,8,3,9,0,34,12,63,1,2.350375,1,4,9,14.0431,124,0.045317601,0.109088004,0.258477002,0.398357987,0.166032001,0.0233407,0.449054003,69472,17315,69261
8359,270,0.162470546,0.112094458,0.444090041,5896.04397,9.174074074,0.393054266,7.061943081,1.854157694,6,0,5,0,24,7,8,1,2.043145,0,2,12,14.3558,128,0.048645101,0.114341997,0.297250003,0.383708,0.142340004,0.0196409,0.465907991,65590,19887,79550
8360,62,0.141020792,0.115435206,0.38153902,6050.144954,9.983870968,0.371663417,7.201479786,2.353290056,50,23,15,8,128,15,34,1,2.467863,0,2,95,20.6095,188,0.0494655,0.117968999,0.334428012,0.36965999,0.119903997,0.0214599,0.480452001,62960,20674,82698
8361,277,0.155544222,0.135568389,0.421740005,7131.250014,9.162454874,0.338539561,7.372352552,2.852726314,3,11,11,4,99,11,30,4,1.932799,1,4,76,17.409,168,0.049605999,0.113031,0.302675992,0.369102001,0.141198993,0.0248015,0.475230008,61233,21453,85811
8362,431,0.140579128,0.063065868,0.404789577,3306.681482,10.55916473,0.534393235,7.572440371,3.352330645,19,5,11,7,28,13,15,2,2.847764,2,3,6,12.1915,116,0.052389398,0.104396001,0.205537006,0.341004997,0.266472995,0.0287237,0.458929002,65484,20539,82157
8363,68,0.120736087,0.051037785,0.328281901,2686.82471,7.529411765,0.193382372,7.799495125,3.852037654,1,1,16,2,15,9,25,2,2.231952,2,2,4,8.88472,84,0.054060999,0.104240999,0.209940001,0.381909013,0.200639993,0.029634301,0.458305001,68340,18828,75313
8373,2389,0.143735519,0.076062883,0.396322136,3999.081426,7.95311846,0.314584069,11.10111861,0.963482527,7,8,1,2,20,3,8,3,2.510635,2,4,46,23.0908,236,0.057641901,0.102688,0.266155005,0.439889014,0.124603003,0.0136393,0.48981899,51795,18535,74140
8376,177,0.15215546,0.063183958,0.410218301,3319.716554,9.050847458,0.423048913,12.31688465,1.172458797,48,28,21,8,101,24,15,0,2.405732,1,5,14,8.72664,64,0.051506899,0.097988702,0.283279985,0.43325299,0.125774994,0.0160174,0.503445029,64735,20741,82963
8381,157,0.153322033,0.090360861,0.422783575,4725.281803,10.04458599,0.572453255,14.46226133,3.481177202,0,0,0,0,0,0,0,1,0,0,6,9,12.2333,64,0.018327899,0.106628001,0.195479006,0.423328996,0.234265998,0.036194202,0.374045998,68036,9035,36141
8391,158,0.158625725,0.124980907,0.451233023,6527.427037,9.430379747,0.623789566,15.64017621,6.561015363,0,0,0,0,0,0,0,1,0,0,0,6,3.35206,4,0.0284646,0.108447999,0.194985002,0.443392009,0.196392998,0.0233285,0.310231,76409,4543,18170
8403,127,0.140460127,0.138014917,0.385642619,7236.527332,8.732283465,0.332730969,17.81827565,8.04380253,1,0,0,1,3,3,1,2,2.413088,0,3,55,16.7858,160,0.055856701,0.126194,0.212291002,0.388859987,0.182493001,0.024129201,0.498959005,44613,4920,19678
8442,250,0.137142861,0.074532056,0.375526327,3881.125805,8.936,0.357466022,13.02721851,6.912928876,6,3,2,1,10,0,3,0,2.447798,0,3,12,13.1561,96,0.033089299,0.108075,0.240925997,0.432942003,0.152794003,0.028921001,0.43523401,42869,4547,18188
8443,65,0.157566493,0.075374189,0.438497844,3926.374486,8.784615385,0.339381538,12.61739645,6.522886194,4,3,0,0,12,2,3,2,2.510242,0,3,14,15.0317,164,0.043565199,0.108726002,0.238195002,0.429592997,0.147875994,0.0292009,0.44471401,45244,5070,20279
8444,111,0.157613348,0.10121605,0.44372598,5279.473848,9.513513514,0.41911315,12.21429344,6.148780607,2,4,2,4,8,2,24,1,2.315646,0,2,13,9.5708,44,0.0533159,0.110349,0.232348993,0.427958012,0.140451998,0.029649001,0.450899988,46938,5058,20230
8445,29,0.168781141,0.079814741,0.449603846,4162.949882,9.965517241,0.340297269,11.81859701,5.793700165,0,2,4,1,2,0,21,0,1.867965,0,2,14,10.5051,28,0.066745602,0.129769996,0.243149996,0.411648005,0.122004002,0.0260866,0.453722,49115,4793,19171
8446,166,0.173131779,0.102608589,0.465648659,5351.662357,8.493975904,0.354036788,11.43107634,5.461356998,4,11,3,1,14,3,13,0,2.421876,0,1,13,8.54692,32,0.075824402,0.149401993,0.256590992,0.390763998,0.109750003,0.0253959,0.448794007,49617,4571,18284
8448,93,0.188872223,0.119479661,0.538627178,6227.00333,8.817204301,0.393200022,10.6841026,4.883168803,0,2,2,0,2,3,0,0,1.556657,0,2,15,5.5958,24,0.069626503,0.119211003,0.271551013,0.420192987,0.107193001,0.0207492,0.457744986,50920,5676,22706
8449,24,0.184155697,0.135810335,0.498835387,7120.945345,7.625,0.395126197,10.32667998,4.648095977,2,4,0,0,0,0,1,0,1.251629,0,2,16,4.17292,0,0.054662,0.115463004,0.260495007,0.425862014,0.122570999,0.023427401,0.435131997,52042,5332,21329
8450,274,0.173592503,0.086666965,0.48951826,4514.346776,9.846715328,0.628134069,9.981512433,4.392727429,0,0,0,0,3,1,0,0,0.811278,0,3,20,5.75532,8,0.038534001,0.114377998,0.243450001,0.43007499,0.144150004,0.024487801,0.408131003,53868,5537,22147
8453,63,0.164548941,0.17850104,0.459505805,9375.202544,9.952380952,0.504931699,9.033349519,3.553789714,3,0,1,0,4,1,0,0,1.664498,0,3,23,7.5106,72,0.031642701,0.094413102,0.218437999,0.447577,0.177777007,0.022098601,0.400200009,60553,6076,24304
8454,245,0.178448165,0.140718358,0.499848423,7400.766421,9.102040816,0.352801173,8.751666959,3.377456195,9,2,1,0,23,2,5,0,2.026462,0,3,29,11.0533,60,0.037161499,0.094959103,0.224913001,0.444132,0.165418997,0.020637499,0.410829008,63553,7450,29802
8455,41,0.156711483,0.167861368,0.441520451,8779.86296,9.243902439,0.454120949,8.490108691,3.26879173,23,5,1,0,28,2,27,1,2.078014,0,3,32,14.9052,96,0.038408302,0.096812204,0.225481004,0.434403986,0.170689002,0.0223858,0.419281989,67355,7456,29824
8459,422,0.128518914,0.042464495,0.35455427,2225.429904,11.01421801,0.412728262,7.683946233,2.182730489,16,0,1,0,2,4,14,0,1.521641,0,6,9,15.3714,80,0.027645599,0.101593003,0.230397001,0.447706997,0.161849007,0.0238756,0.416653007,76211,9449,37796
8460,32,0.099591498,0.024852021,0.266856449,1299.126647,11.3125,0.40191407,7.552039509,1.692449621,5,2,0,0,3,12,20,1,1.520426,0,7,13,18.9234,148,0.024109101,0.092127301,0.235939994,0.448377013,0.173372999,0.026200401,0.40022701,77339,10493,41970
8461,302,0.129244672,0.074256731,0.362885071,3905.7815,10.48675497,0.535910591,7.451414078,1.21014836,8,0,10,2,14,18,53,0,2.079502,0,5,17,20.1406,188,0.020239901,0.081551798,0.214028999,0.411706001,0.206889004,0.035053,0.383708,76653,9896,39584
8462,1326,0.14278062,0.078651477,0.392206335,4135.306921,9.346907994,0.350214791,7.383349023,0.751353701,27,3,22,6,21,31,98,0,2.344865,1,6,34,24.875,296,0.0198553,0.077548601,0.193090007,0.381013989,0.233894005,0.041527499,0.382847995,73860,10222,40887
8463,1681,0.146057979,0.083120387,0.406949003,4365.251635,10.22486615,0.407151309,7.348749134,0.405716301,26,8,7,6,41,44,196,0,2.255605,2,6,32,20.1904,260,0.022821,0.080243401,0.190126002,0.38697499,0.223223001,0.040038399,0.397175014,72394,12654,50617
8465,64,0.145343628,0.048766656,0.406978713,2551.438894,8.96875,0.389155045,7.381372222,0.929920632,13,3,3,2,15,4,54,1,2.356193,1,2,11,10.7094,56,0.037903499,0.099033304,0.232269004,0.43689701,0.157691002,0.0230349,0.449353009,68717,18196,72783
8466,47,0.150269454,0.088331343,0.430730345,4652.104145,9.382978723,0.481548651,7.448149228,1.40172241,4,3,11,2,40,8,27,3,2.725255,0,2,10,4.67104,44,0.043150902,0.103706002,0.260839999,0.420560002,0.142444,0.017790901,0.457821995,67669,18197,72786
8468,380,0.16958313,0.117408642,0.468271429,6177.965606,8.692105263,0.417587251,7.678246478,2.380120245,22,15,12,2,75,14,77,1,2.30557,0,2,96,24.538,276,0.045200501,0.107239999,0.285627991,0.404742986,0.142058,0.021396499,0.464293987,62357,20189,80758
8469,54,0.157600566,0.045615607,0.444940305,2400.463949,7.481481481,0.264520847,7.838733316,2.874899252,19,6,2,6,193,5,44,1,1.036403,1,3,2,17.6616,200,0.0452342,0.102348,0.268821001,0.400682986,0.159492001,0.024184501,0.460972995,63754,22022,88090
8470,248,0.145874421,0.055387296,0.405111204,2913.322258,9.294354839,0.274134377,8.027204435,3.371219222,14,7,12,3,32,6,12,3,2.794102,1,3,4,15.64,128,0.046190001,0.090016,0.232523993,0.396548986,0.204045996,0.0293986,0.450890988,70830,20473,81893
8481,1531,0.143469474,0.084914034,0.408072975,4471.134392,10.09928152,0.509696734,11.4161724,1.389671677,98,71,15,8,173,42,44,1,2.366684,2,5,48,18.6446,176,0.046946999,0.079921499,0.271728009,0.465175003,0.123046003,0.0127286,0.478570998,50188,18170,72679
8484,229,0.158915565,0.055813067,0.443729384,2927.68471,10.29694323,0.496197642,12.60157948,1.541930095,0,0,2,0,0,3,1,1,1.842371,1,4,10,9.98348,52,0.050976198,0.086719297,0.293182999,0.443480998,0.114453003,0.0158999,0.505021989,73914,22559,90236
8489,88,0.180942829,0.067900654,0.505196036,3569.369983,8.556818182,0.652228447,14.70548063,3.622358831,0,1,0,0,0,0,5,0,0.650022,0,5,8,7.48948,20,0.018878,0.104057997,0.192627996,0.416364014,0.245912999,0.035455201,0.365289003,65124,7741,30965
8502,27,0.11423307,0.032611254,0.315443098,1703.957648,7.222222222,0.323898768,16.48239622,7.721716124,3,1,1,3,1,3,4,0,2.556657,1,2,22,6.31924,24,0.0538477,0.146132007,0.228485003,0.39270401,0.144182995,0.022779601,0.412193,74644,3798,15192
8512,378,0.186839111,0.120420448,0.514017553,6300.275588,8.119047619,0.475086342,18.50403329,8.644924457,0,0,0,0,2,1,0,2,1.521928,0,7,85,34.2417,420,0.034777101,0.085014299,0.139602005,0.368454009,0.283625007,0.031502798,0.506568015,42777,4791,19163
8548,36,0.211494243,0.128112712,0.609140332,6685.612685,8.611111111,0.531286361,14.13584232,7.471235896,0,0,0,0,0,1,4,1,1.5,0,2,11,11.9571,64,0.036586799,0.106757,0.262387991,0.438836008,0.127246007,0.021697801,0.439613014,44628,3919,15675
8549,160,0.180652834,0.095879945,0.505293055,4998.453051,8.35625,0.471607278,13.72269321,7.041223223,3,2,0,0,7,1,3,3,2.522055,0,4,11,16.7385,124,0.040998898,0.105434,0.265899986,0.445084006,0.121244997,0.022265499,0.447187006,44893,4210,16838
8559,94,0.183187174,0.112956719,0.51649488,5934.81327,9.234042553,0.459198411,10.03568729,3.830588856,1,0,0,0,0,2,1,1,1.5,0,4,21,8.26956,40,0.041446801,0.108577996,0.235808,0.444727987,0.142674997,0.0228446,0.418857992,52472,6559,26236
